sentence,label
first episode currently full remission full remission period time previous episode disorderspecific symptoms present,2
multiple episodes currently acute episode multiple episodes may deter­ mined minimum two episodes ie first episode remission minimum one relapse,2
unspecified specify catatonia refer criteria catatonia associated another mental disorder pp,2
coding note use additional code 29389 f061 catatonia associated schizophrenia indicate presence comorbid catatonia,2
specify current severity severity rated quantitative assessment primary symptoms psychosis including delusions hallucinations disorganized speech abnormal psychomotor be­ havior negative symptoms,2
symptoms may rated current severity severe last 7 days 5point scale ranging 0 present 4 present severe,2
see clinicianrated dimensions psychosis symptom severity chapter “assessment measures” note diagnosis schizophrenia made without using severity specifier,2
diagnostic features characteristic symptoms schizophrenia involve range cognitive behavioral emotional dysfunctions single symptom pathognomonic disorder,2
di­ agnosis involves recognition constellation signs symptoms associated impaired occupational social functioning,2
individuals disorder vary sub­ stantially features schizophrenia heterogeneous clinical syndrome,2
least two criterion symptoms must present significant portion time 1month period longer,2
least one symptoms must clear pres­ ence delusions criterion al hallucinations criterion a2 disorganized speech criterion a3,2
grossly disorganized catatonic behavior criterion a4 negative symptoms criterion a5 may also present,2
situations active phase symptoms remit within month response treatment,2
criterion still met clinician estimates would persisted absence treatment,2
schizophrenia involves impairment one major areas functioning crite­ rion b,2
disturbance begins childhood adolescence expected level func­ tion attained,2
comparing individual unaffected siblings may helpful,2
dysfunction persists substantial period course disorder appear direct result single feature,2
avolition ie reduced drive pursue goaldirected behavior criterion a5 linked social dysfunction described criterion b,2
also strong evidence relationship cognitive impairment see section associated features supporting diagnosis disorder func­ tional impairment individuals schizophrenia,2
signs disturbance must persist continuous period least 6 months criterion c,2
piodromal symptoms often precede active phase residual symp­ toms may follow characterized mild subthreshold forms hallucinations delusions,2
negative symptoms common pro­ dromal residual phases severe,2
individuals socially active may become withdrawn previous routines,2
behaviors often first sign disorder,2
mood symptoms full mood episodes common schizophrenia may con­ current activephase symptomatology,2
however distinct psychotic mood dis­ order schizophrenia diagnosis requires presence delusions hallucinations absence mood episodes,2
addition mood episodes taken total present minority total duration active residual periods illness,2
depersonalization derealization so­ matic concerns may occur sometimes reach delusional proportions,2
anxiety pho­ bias common,2
cognitive deficits schizophrenia conrmion strongly linked vocational functional impairments,2
deficits include decrements declar­ ative memory working memory language function executive functions well slower processing speed,2
abnormalities sensory processing inhibitory capacity well reductions attention also found,2
impairments frequently persist symptomatic remission,2
individuals psychosis may lack insight awareness disorder ie anosognosia,2
lack insight includes unawareness symptoms schizophrenia may present throughout entire course illness,2
unawareness illness typically symptom schizophrenia rather coping strategy,2
comparable lack awareness neurological deficits following brain damage termed anoso­ gnosia,2
symptom common predictor nonadherence treatment predicts higher relapse rates increased number involuntary treatments poorer psycho­ social functioning aggression poorer course illness,2
hostility aggression associated schizophrenia although spontaneous random assault uncommon,2
aggression frequent younger males individuals past history violence nonadherence treatment substance abuse impulsivity,2
noted vast majority persons schizo­ phrenia aggressive frequently victimized individuals general population,2
currently radiological laboratory psychometric tests disorder,2
differences evident multiple brain regions groups healthy individuals persons schizophrenia including evidence neuroimaging neuropatholog ical neurophysiological studies,2
differences also evident cellular architecture white matter connectivity gray matter volume variety regions pre frontal temporal cortices,2
reduced overall brain volume observed well increased brain volume reduction age,2
brain volume reductions age pronounced individuals schizophrenia healthy individuals,2
finally indi­ viduals schizophrenia appear differ individuals without disorder eye tracking electrophysiological indices,2
neurological soft signs common individuals schizophrenia include impairments motor coordination sensory integration motor sequencing complex movements leftright confusion disinhibition associated movements,2
addition minor phys­ ical anomalies face limbs may occur,2
prevalence lifetime prevalence schizophrenia appears approximately 0307 al­ though reported variation raceethnicity across countries geographic origin immigrants children immigrants,2
development course psychotic features schizophrenia typically emerge late teens mid30s onset prior adolescence rare,2
peak age onset first psychotic ep­ isode early mid20s males late20s females,2
onset may abrupt insidious majority individuals manifest slow gradual develop­ ment variety clinically significant signs symptoms,2
half individuals complain depressive symptoms,2
earlier age onset traditionally seen pre­ dictor worse prognosis,2
however effect age onset likely related gender males worse premorbid adjustment lower educational achievement prominent negative symptoms cognitive impairment general worse out­ come,2
impaired cognition common alterations cognition present de­ velopment precede emergence psychosis taking form stable cognitive impairments adulthood,2
cognitive impairments may persist symptoms remission contribute disability disease,2
predictors course outcome largely unexplained course outcome may reliably predicted,2
course appears favorable 20 schizophrenia small number individuals reported recover completely,2
however individuals schizophrenia still require formal informal daily living supports many remain chronically ill exacerbations remissions active symptoms others course progressive deterioration,2
psychotic symptoms tend diminish life course perhaps association normal agerelated declines dopamine activity,2
negative symptoms closely re­ lated prognosis positive symptoms tend persistent,2
further­ cognitive deficits associated illness may improve course illness,2
essential features schizophrenia childhood diffi­ cult make diagnosis,2
children delusions hallucinations may less elaborate adults visual hallucinations common distinguished normal fantasy play,2
disorganized speech occurs many disorders childhood onset eg autism spectrum disorder disorganized behavior eg attentiondeficit hyperactivity disorder,2
symptoms attributed schizophrenia with­ due consideration common disorders childhood,2
childhoodonset cases tend resemble pooroutcome adult cases gradual onset prominent negative symptoms,2
children later receive diagnosis schizophrenia likely experienced nonspecific emotionalbehavioral disturbances psychopathology intellectual language alterations subtle motor delays,2
lateonset cases ie onset age 40 years overrepresented females may married,2
often course characterized predominance psychotic symptoms preservation affect social functioning,2
lateonset cases still meet diagnostic criteria schizophrenia yet clear whether condition schizophrenia diagnosed prior midlife eg prior age 55 years,2
risk prognostic factors environmental,2
season birth linked incidence schizophrenia in­ cluding late winterearly spring locations summer deficit form disease,2
incidence schizophrenia related disorders higher children grow­ ing urban environment minority ethnic groups,2
strong contribution genetic factors deter­ mining risk schizophrenia although individuals diagnosed schizophrenia family history psychosis,2
liability conferred spectrum risk alleles common rare allele contributing small fraction to­ tal population variance,2
risk alleles identified date also associated mental disorders including bipolar disorder depression autism spectrum disorder,2
pregnancy birth complications hypoxia greater paternal age associated higher risk schizophrenia developing fetus,2
addition prenatal perinatal adversities including stress infection malnutrition maternal diabetes medical conditions linked schizophrenia,2
however vast major­ ity offspring risk factors develop schizophrenia,2
culturerelated diagnostic issues cultural socioeconomic factors must considered particularly individual clinician share cultural socioeconomic background,2
ideas appear delusional one culture eg witchcraft may commonly held another,2
cultures visual auditory hallucinations religious content eg hearing gods voice normal part religious experience,2
addition assessment dis­ organized speech may made difficult linguistic variation narrative styles across cultures,2
assessment affect requires sensitivity differences styles emotional expression eye contact body language vary across cultures,2
assessment conducted language different individuals primary language care must taken ensure alogia related linguistic barriers,2
certain cultures distress may take form hallucinations pseudohallucinations overvalued ideas may present clinically similar true psychosis normative pa­ tients subgroup,2
genderrelated diagnostic issues number features distinguish clinical expression schizophrenia females males,2
general incidence schizophrenia tends slightly lower females par­ ticularly among treated cases,2
age onset later females second midlife peak described earlier see section development course disorder,2
symptoms tend affectladen among females psychotic symptoms well greater propensity psychotic symptoms worsen later life,2
symptom differences include less frequent negative symptoms disorganization,2
finally social functioning tends remain better preserved females,2
how­ ever frequent exceptions general caveats,2
suicide risic approximately 56 individuals schizophrenia die suicide 20 attempt suicide one occasions many significant suicidal ideation,2
suicidal behavior sometimes response command hallucinations harm oneself others,2
suicide risk remains high whole lifespan males females although may especially high younger males comorbid substance use,2
risk factors include depressive symptoms feelings hopelessness unemployed risk higher also period psychotic episode hospital discharge,2
functional consequences schizoplirenia schizophrenia associated significant social occupational dysfunction,2
making educational progress maintaining employment frequently impaired avolition disorder manifestations even cognitive skills sufficient tasks hand,2
individuals employed lower level parents par­ ticularly men marry limited social contacts outside family,2
differential diagnosis major depressive bipolar disorder psychotic catatonic features,2
distinc­ tion schizophrenia major depressive bipolar disorder psychotic features catatonia depends temporal relationship mood distur­ bance psychosis severity depressive manic symptoms,2
de­ lusions hallucinations occur exclusively major depressive manic episode diagnosis depressive bipolar disorder psychotic features,2
diagnosis schizoaffective disorder requires major depressive manic episode occur concurrently activephase symptoms mood symptoms present majority total duration active periods,2
schizophreniform disorder brief psychotic disorder,2
disorders shorter duration schizophrenia specified criterion c requires 6 months symp­ toms,2
schizophreniform disorder disturbance present less 6 months brief psychotic disorder symptoms present least 1 day less 1 month,2
delusional disorder distinguished schizophrenia absence symptoms characteristic schizophrenia eg delusions prom­ inent auditory visual hallucinations disorganized speech grossly disorganized cata­ tonic behavior negative symptoms,2
schizotypal personality disorder may distinguished schizophrenia subthreshold symptoms associated persistent person­ ality features,2
obsessivecompulsive disorder body dysmorphic disorder,2
individuals obsessivecompulsive disorder body dysmorphic disorder may present poor absent insight preoccupations may reach delusional proportions,2
disorders distinguished schizophrenia prominent obsessions compul­ sions preoccupations appearance body odor hoarding bodyfocused repeti­ tive behaviors,2
posttraumatic stress disorder may include flashbacks hallucinatory quality hypervigilance may reach paranoid proportions,2
trau matic event characteristic symptom features relating reliving reacting event required make diagnosis,2
autism spectrum disorder communication disorders,2
disorders may also symptoms resembling psychotic episode distinguished respective defi­ cits social interaction repetitive restricted behaviors cognitive communication deficits,2
mental disorders associated psychotic episode,2
diagnosis schizo­ phrenia made psychotic episode persistent attributable physiological effects substance another medical condition,2
individuals de­ lirium major minor neurocognitive disorder may present psychotic symptoms would temporal relationship onset cognitive changes consistent disorders,2
comorbidity rates comorbidity substancerelated disorders high schizophrenia,2
half individuals schizophrenia tobacco use disorder smoke cigarettes regularly,2
comorbidity anxiety disorders increasingly recognized schizophre­ nia,2
rates obsessivecompulsive disorder panic disorder elevated individuals schizophrenia compared general population,2
schizotypal paranoid per­ sonality disorder may sometimes precede onset schizophrenia,2
life expectancy reduced individuals schizophrenia associated medical conditions,2
weight gain diabetes metabolic syndrome cardiovascular pulmonary disease common schizophrenia general population,2
shared vulnerability psychosis medical disorders may explain medical comorbidity schizo­ phrenia,2
schizoaffective disorder diagnostic criteria,2
uninterrupted period illness major mood episode major depressive manic concurrent criterion schizophrenia,2
note major depressive episode must include criterion a1 depressed mood,2
b delusions hallucinations 2 weeks absence major mood epi­ sode depressive manic lifetime duration illness,2
c symptoms meet criteria major mood episode present majority total duration active residual portions illness,2
disturbance attributable effects substance eg drug abuse medication another medical condition,2
specify whether 29570 f250 bipolar type subtype applies manic episode part pre­ sentation,2
major depressive episodes may also occur,2
29570 f251 depressive type subtype applies major depressive epi­ sodes part presentation,2
specify catatonia refer criteria catatonia associated another mental disorder pp,2
coding note use additional code 29389 f061 catatonia associated schizoaffective disorder indicate presence comorbid catatonia,2
specify following course specifiers used 1year duration disorder contradiction diagnostic course criteria,2
first episode currently acute episode first manifestation disorder meet­ ing defining diagnostic symptom time criteria,2
acute episode time pe­ riod symptom criteria fulfilled,2
first episode currently partial remission partial remission time period dur­ ing improvement previous episode maintained de­ fining criteria disorder partially fulfilled,2
first episode currently full remission full remission period time previous episode disorderspecific symptoms present,2
multiple episodes currently acute episode multiple episodes may deter­ mined minimum two episodes ie first episode remission minimum one relapse,2
unspecified specify current severity severity rated quantitative assessment primary symptoms psychosis including delusions hallucinations disorganized speech abnormal psychomotor be­ havior negative symptoms,2
symptoms may rated current severity severe last 7 days 5point scale ranging 0 present 4 present severe,2
see clinicianrated dimensions psychosis symptom severity chapter “assessment measures” note diagnosis schizoaffective disorder made without using severity specifier,2
note additional information development course agerelated factors,2
risk prognostic factors environmental risk factors culturerelated diagnostic issues genderrelated diagnostic issues see corresponding sections schizophrenia bipolar ii disorders major depressive disorder respective chapters,2
diagnostic features diagnosis schizoaffective disorder based assessment uninterrupted period illness individual continues display active residual symp­ toms psychotic illness,2
diagnosis usually necessarily made period psychotic illness,2
criteria b social dysfunction f exclusion autism spectrum disorder commimication disorder childhood onset schizophrenia met,2
addition meeting criterion schizophrenia major mood episode major depressive manic criterion schizoaffective disorder,2
episodes de­ pression mania present majority total duration illness ie criterion met criterion c schizoaffective disorder,2
symptoms must attributable effects substance another medical condition criterion schizoaffective disorder,2
criterion c schizoaffective disorder specifies mood symptoms meeting criteria major mood episode must present majority total duration ac­ tive residual portion illness,2
criterion c requires assessment mood symp­ toms entire course psychotic illness differs criterion dsmiv required assessment current period illness,2
mood symptoms present relatively brief period diagnosis schizophrenia schizoaf­ fective disorder,2
determination requires sufficient historical information clinical judgment,2
example individual 4year history active residual symptoms schizophrenia develops depressive manic episodes taken together occupy 1 year 4year history psychotic illness,2
associated features supporting diagnosis occupational functioning frequently impaired defining criterion contrast schizophrenia,2
restricted social contact difficulties selfcare as­ sociated schizoaffective disorder negative symptoms may less severe less persistent seen schizophrenia,2
anosognosia ie poor insight also com­ mon schizoaffective disorder deficits insight may less severe perva­ sive schizophrenia,2
individuals schizoaffective disorder may increased risk later developing episodes major depressive disorder bipolar disor­ der mood symptoms continue following remission symptoms meeting criterion schizophrenia,2
may associated alcohol substancerelated disorders,2
tests biological measures assist making diagnosis schizoaffective disorder,2
whether schizoaffective disorder differs schizophrenia regard associated features structural functional brain abnormalities cognitive deficits genetic risk factors clear,2
prevalence schizoaffective disorder appears onethird common schizophrenia,2
life­ time prevalence schizoaffective disorder estimated 03,2
incidence schizoaffective disorder higher females males mainly due increased in­ cidence depressive type among females,2
development course typical age onset schizoaffective disorder early adulthood although onset occur anywhere adolescence late life,2
significant number individuals diag­ nosed another psychotic illness initially receive diagnosis schizoaffective dis­ order later pattern mood episodes become apparent,2
current diagnostic criterion c expected diagnosis individuals convert schizoaffective disorder another disorder mood symptoms become less prominent,2
prognosis schizoaffective disorder somewhat better prog­ nosis schizophrenia worse prognosis mood disorders,2
schizoaffective disorder may occur variety temporal patterns,2
following typical pattern individual may pronounced auditory hallucinations per­ secutory delusions 2 months onset prominent major depressive episode,2
psychotic symptoms full major depressive episode present 3 months,2
individual recovers completely major depressive episode psy­ chotic symptoms persist another month disappear,2
period illness individuals symptoms concurrently met criteria major depressive ep­ isode criterion schizophrenia period illness auditory hallucinations delusions present depressive phase,2
in­ stance duration depressive episode brief relative total duration psychotic disturbance thus presentation qualifies diagnosis schizoaf­ fective disorder,2
expression psychotic symptoms across lifespan variable,2
depressive manic symptoms occur onset psychosis acute psychotic episodes residual periods cessation psychosis,2
example individual might present prominent mood symptoms prodromal stage schizo­ phrenia,2
pattern necessarily indicative schizoaffective disorder since cooccurrence psychotic mood symptoms diagnostic,2
schizoaffective disorder bipolar type may common young adults whereas schizoaffective disorder depressive type may common older adults,2
risk prognostic factors genetic physiological,2
among individuals schizophrenia may in­ creased risk schizoaffective disorder firstdegree relatives,2
risk schizoaffec­ tive disorder may increased among individuals firstdegree relative schizophrenia bipolar disorder schizoaffective disorder,2
culturereiated diagnostic issues cultural socioeconomic factors must considered particularly individual clinician share cultural economic background,2
ideas ap­ pear delusional one culture eg witchcraft may commonly held another,2
suicide risic lifetime risk suicide schizophrenia schizoaffective disorder 5 presence depressive symptoms correlated higher risk suicide,2
ev­ idence suicide rates higher north american populations european eastern european south american indian populations individuals schizo­ phrenia schizoaffective disorder,2
functional consequences scliizoaffective disorder schizoaffective disorder associated social occupational dysfunction dys­ function diagnostic criterion schizophrenia substantial variability individuals diagnosed schizoaffective disorder,2
differential diagnosis mental disorders medical conditions,2
wide variety psychiatric med­ ical conditions manifest psychotic mood symptoms must considered differential diagnosis schizoaffective disorder,2
medical conditions substance use present combination psy­ chotic mood symptoms thus psychotic disorder due another medical condition needs excluded,2
distinguishing schizoaffective disorder schizophrenia depressive bipolar disorders psychotic features often difficult,2
criterion c designed separate schizoaffective disorder schizophrenia criterion b designed distinguish schizoaffective disorder depressive bipolar disorder psychotic features,2
specifically schizoaffective disorder distinguished depressive bipolar disorder psychotic features due presence prom­ inent delusions andor hallucinations least 2 weeks absence major mood episode,2
contrast depressive bipolar disorders psychotic features psy­ chotic features primarily occur mood episodes,2
psychotic disorder due another medical condition,2
medical conditions substance use manifest combination psychotic mood symptoms thus psychotic disorder due another medical condition needs excluded,2
schizophrenia bipolar depressive disorders,2
distinguishing schizoaffective dis­ order schizophrenia depressive bipolar disorders psychotic fea­ tures often difficult,2
criterion c designed separate schizoaffective disorder schizophrenia criterion b designed distinguish schizoaffective disorder depressive bipolar disorder psychotic features,2
specifically schizoaffective disorder distinguished depressive bipolar disorder psychotic features based presence prominent delusions andor hallucinations least 2 weeks absence major mood episode,2
contrast depressive bipolar disorder psychotic features psychotic features primarily occur mood episodes,2
be­ cause relative proportion mood psychotic symptoms may change time appropriate diagnosis may change schizoaffective disorder,2
comorbidity many individuals diagnosed schizoaffective disorder also diagnosed mental disorders especially substance use disorders anxiety disorders,2
similarly incidence medical conditions increased base rate general population leads decreased life expectancy,2
substancemedicationinduced psychotic disorder diagnostic criteria,2
presence one following symptoms 1,2
evidence history physical examination laboratory findings 1and 2 1,2
symptoms criterion developed soon substance intoxication withdrawal exposure medication,2
involved substancemedication capable producing symptoms crite­ rion c disturbance better explained psychotic disorder substance medicationinduced,2
disturbance occur exclusively course delirium,2
e disturbance causes clinically significant distress impairment social occupa­ tional important areas functioning,2
note diagnosis made instead diagnosis substance intoxication substance withdrawal symptoms criterion predominate clinical picture sufficiently severe warrant clinical attention,2
coding note icd9cm icd10civi codes specific substancemedica tioninduced psychotic disorders indicated table,2
note icd10 cm code depends whether comorbid substance use disorder present class substance,2
comorbid substance use disorder eg onetime heavy use substance 4th position character “9” cli­ nician record substanceinduced psychotic disorder,2
onset withdrawal criteria met withdrawal sub­ stance symptoms develop shortly withdrawal,2
specify current severity severity rated quantitative assessment primary symptoms psychosis including delusions hallucinations abnormal psychomotor behavior negative symptoms,2
symptoms may rated current severity severe last 7 days 5point scale ranging 0 present 4 present severe,2
see clinicianrated dimensions psychosis symptom severity chap­ ter “assessment measures” note diagnosis substancemedicationinduced psychotic disorder made without using severity specifier,2
name substancemedicationinduced psychotic disorder begins specific substance eg cocaine dexamethasone presumed causing delusions hallucinations,2
diagnostic code selected table included criteria set based drug class,2
substances fit classes eg dexamethasone code substance used cases substance judged etiological factor specific class sub­ stance unknown category unknown substance used,2
name disorder followed specification onset ie onset in­ toxication onset withdrawal,2
unlike recording procedures icdiocm combine substanceinduced disorder substance use disorder single code icd9cm separate diagnostic code given substance use disorder,2
example case delusions occurring intoxication man severe co­ caine use disorder diagnosis 2929 cocaineinduced psychotic disorder onset intoxication,2
additional diagnosis 30420 severe cocaine use disorder also given,2
name substancemedicationinduced psychotic disorder begins specific substance eg cocaine dexamethasone presumed causing delusions hallucinations,2
diagnostic code selected table included criteria set based drug class presence absence comorbid substance use disorder,2
recording name disorder comorbid substance use disorder listed first followed word followed name substanceinduced psychotic disorder followed specification onset ie onset intoxication onset withdrawal,2
example case delusions occurring intoxi­ cation man severe cocaine use disorder diagnosis f14259 severe cocaine use disorder cocaineinduced psychotic disorder onset intoxication,2
separate diagnosis comorbid severe cocaine use disorder given,2
substancemedicationinduced psychotic disorder distinguished primary psychotic disorder considering onset course factors,2
drugs abuse must evidence history physical examination laboratory findings substance use intoxication withdrawal,2
initiated psychotic symptoms may continue long substance medication use continues,2
another consideration presence features atyp­ ical primary psychotic disorder eg atypical age onset course,2
example appearance delusions de novo person older 35 years without known history primary psychotic disorder suggest possibility substancemedication induced psychotic disorder,2
even prior history primary psychotic disorder rule possibility substancemedicationinduced psychotic disorder,2
causes psychotic symptoms must considered even individual substance intoxication withdrawal substance use problems uncommon among individuals nonsubstancemedicationinduced psychotic disorders,2
psychotic disorders occur association with­ drawal following classes substances alcohol sedatives hypnotics anxio­ lytics unknown substances,2
toxins reported induce psychotic symptoms include anticholinesterase organophosphate insecticides sarin nerve gases carbon monoxide carbon dioxide volatile substances fuel paint,2
prevaience prevalence substancemedicationinduced psychotic disorder general popula­ tion unknown,2
7 25 individuals presenting first episode psychosis different settings reported substancemedicationinduced psy­ chotic disorder,2
development course initiation disorder may vary considerably substance,2
example smoking high dose cocaine may produce psychosis within minutes whereas days weeks highdose alcohol sedative use may required produce psychosis,2
alco­ holinduced psychotic disorder hallucinations usually occurs prolonged heavy ingestion alcohol individuals moderate severe alcohol use disorder hallucinations generally auditory nature,2
psychotic disorders induced amphetamine cocaine share similar clinical fea­ tures,2
persecutory delusions may rapidly develop shortly use amphetamine similarly acting sympathomimetic,2
hallucination bugs vermin crawling un­ der skin formication lead scratching extensive skin excoriations,2
cannabis induced psychotic disorder may develop shortly highdose cannabis use usually involves persecutory delusions marked anxiety emotional lability depersonalization,2
disorder usually remits within day cases may persist days,2
substancemedicationinduced psychotic disorder may times persist offend­ ing agent removed may difficult initially distinguish indepen­ dent psychotic disorder,2
agents amphetamines phencyclidine cocaine reported evoke temporary psychotic states sometimes persist weeks longer despite removal agent treatment neuroleptic medication,2
diagnostic ivlarlcers substances relevant blood levels available eg blood alcohol level quantifiable blood levels digoxin presence level consistent tox­ icity may increase diagnostic certainty,2
functionai consequences substanceivledicationinduced psycliotic disorder substancemedicationinduced psychotic disorder typically severely disabling consequently observed frequently emergency rooms individuals often brought acutecare setting occurs,2
however disability typically self­ limited resolves upon removal offending agent,2
differential diagnosis substance intoxication substance withdrawal,2
individuals intoxicated stimu­ lants cannabis opioid meperidine phencyclidine withdrawing alco­ hol sedatives may experience altered perceptions recognize drug effects,2
reality testing experiences remains intact ie individual recognizes perception substance induced neither believes acts diagnosis substancemedicationinduced psychotic disorder,2
instead substance intoxication substance withdrawal perceptual disturbances diagnosed eg cocaine intoxica­ tion perceptual disturbances,2
flashback hallucinations occur long use hallucinogens stopped diagnosed hallucinogen persisting perception disorder,2
substancemedicationinduced psychotic symptoms occur exclusively course delirium severe forms alcohol withdrawal psychotic symptoms considered associated feature delirium diagnosed sepa­ rately,2
delusions context major mild neurocognitive disorder would di­ agnosed major mild neurocognitive disorder behavioral disturbance,2
psychotic disorder due another medical condition,2
substancemedicationinduced psychotic disorder due prescribed treatment mental medical condition must onset individual receiving medication withdrawal withdrawal syndrome associated medication,2
history often provides primary basis judgment,2
times change treatment medical con­ dition eg medication substitution discontinuation may needed determine em­ pirically individual whether medication causative agent,2
clinician ascertained disturbance attributable medical condition sub­ stancemedication use diagnoses ie psychotic disorder due another medical condition substancemedicationinduced psychotic disorder may given,2
psychotic disorder due another medical condition diagnostic criteria,2
evidence history physical examination laboratory findings disturbance direct pathophysiological consequence another medical condi­ tion,2
c disturbance better explained another mental disorder,2
disturbance occur exclusively course delirium,2
e disturbance causes clinically significant distress impairment social occupa­ tional important areas functioning,2
specify whether code based predominant symptom 29381 f062 delusions delusions predominant symptom,2
29382 f060 hallucinations hallucinations predominant symptom,2
coding note include name medical condition name mental disorder eg 29381 f062 psychotic disorder due malignant lung neoplasm de­ lusions,2
specify current severity severity rated quantitative assessment primary symptoms psychosis including delusions hallucinations abnormal psychomotor behavior negative symptoms,2
symptoms may rated current severity severe last 7 days 5point scale ranging 0 present 4 present severe,2
see clinicianrated dimensions psychosis symptom severity chap­ ter “assessment measures” note diagnosis psychotic disorder due another medical condition made without using severity specifier,2
hallucinations occur sensory modality ie visual olfactory gustatory tac­ tile auditory certain etiological factors likely evoke specific hallucinatory phenomena,2
olfactory hallucinations suggestive temporal lobe epilepsy,2
hallucina­ tions may vary simple unformed highly complex organized depending etiological environmental factors,2
psychotic disorder due another medical con­ dition generally diagnosed individual maintains reality testing hallu­ cinations appreciates result medical condition,2
delusions may variety themes including somatic grandiose religious commonly perse­ cutory,2
whole however associations delusions particular medical conditions appear less specific case hallucinations,2
determining whether psychotic disturbance attributable another medical condition presence medical condition must identified considered etiology psychosis physiological mechanism,2
although infallible guidelines determining whether relationship psychotic distur­ bance medical condition etiological several considerations provide guidance,2
one consideration presence temporal association onset exacerba­ tion remission medical condition psychotic disturbance,2
second consideration presence features atypical psychotic disorder eg atypical age onset presence visual olfactory hallucinations,2
disturbance must also distinguished substancemedicationinduced psychotic disorder an­ mental disorder eg adjustment disorder,2
associated features supporting diagnosis temporal association onset exacerbation medical condition offers greatest diagnostic certainty delusions hallucinations attributable med­ ical condition,2
additional factors may include concomitant treatments underlying medical condition confer risk psychosis independently steroid treatment autoimmune disorders,2
prevalence prevalence rates psychotic disorder due another medical condition difficult es­ timate given wide variety underlying medical etiologies,2
lifetime prevalence estimated range 021 054,2
prevalence findings stratified age group individuals older 65 years significantly greater prevalence 074 compared younger age groups,2
psychosis due epilepsy differ­ entiated ictal postictal interictal psychosis,2
common postictal psychosis observed 278 epilepsy patients,2
among older individuals may higher prevalence disorder females although additional genderrelated fea­ tures clear vary considerably gender distributions underlying medical conditions,2
development course psychotic disorder due another medical condition may single transient state may recurrent cycling exacerbations remissions underlying medical condition,2
con­ text chronic conditions multiple sclerosis chronic interictal psychosis epi­ lepsy psychosis may assume longterm course,2
expression psychotic disorder due another medical condition differ substantially phenomenology depending age occurrence,2
however older age groups higher prevalence disorder likely due increasing medical burden associated advanced age cumulative effects deleterious exposures agerelated processes eg atherosclerosis,2
underlying factors increasing age preexisting cognitive impairment well vision hearing impairments may incur greater risk psy­ chosis possibly serving lower threshold experiencing psychosis,2
risk prognostic factors course modifiers,2
identification treatment underlying medical condition greatest impact course although preexisting central nervous system injury may confer worse course outcome eg head trauma cerebrovascular disease,2
diagnostic ivlarlcers diagnosis psychotic disorder due another medical condition depends clin­ ical condition individual diagnostic tests vary according con­ dition,2
variety medical conditions may cause psychotic symptoms,2
associated physical examination findings laboratory findings patterns prevalence onset reflect etiological medical condition,2
hallucinations delusions commonly occur context delirium however separate diagnosis psychotic disorder due another medical condition given disturbance occurs exclusively course delirium,2
delusions context major mild neurocognitive disorder would diagnosed major mild neurocognitive disorder behavioral disturbance,2
clinician ascertained disturbance due medical condition substance use diagnoses ie psychotic disorder due an­ medical condition substancemedicationinduced psychotic disorder given,2
psychotic disorder due another medical condition must distin­ guished psychotic disorder eg schizophrenia delusional disorder schizoaffective disorder depressive bipolar disorder psychotic features,2
psychotic disor­ ders depressive bipolar disorders psychotic features specific direct causative physiological mechanisms associated medical condition demon­ strated,2
late age onset absence personal family history schizophrenia delusional disorder suggest need thorough assessment rule diagno­ sis psychotic disorder due another medical condition,2
auditory hallucinations involve voices speaking complex sentences characteristic schizophrenia psychotic disorder due medical condition,2
types hallucinations eg vi­ sual olfactory commonly signal psychotic disorder due another medical condition substancemedicationinduced psychotic disorder,2
comorbidity psychotic disorder due another medical condition individuals older 80 years associated concurrent major neurocognitive disorder dementia,2
catatonia catatonia occur context several disorders including neurodevelopmental psychotic bipolar depressive disorders medical conditions eg cerebral folate deficiency rare autoimmune paraneoplastic disorders,2
catatonia defined presence three 12 psychomotor features diagnostic criteria catatonia associated another mental disorder catatonic dis­ order due another medical condition,2
essential feature catatonia marked psy­ chomotor disturbance may involve decreased motor activity decreased engagement interview physical examination excessive peculiar motor activity,2
clinical presentation catatonia puzzling psychomotor disturbance may range marked unresponsiveness marked agitation,2
motoric immobility may se­ vere stupor moderate catalepsy waxy flexibility,2
similarly decreased engage­ ment may severe mutism moderate negativism,2
excessive peculiar motor behaviors complex eg stereotypy simple agitation may include echola lia echopraxia,2
extreme cases individual may wax wane de­ creased excessive motor activity,2
seemingly opposing clinical features variable manifestations diagnosis contribute lack awareness decreased recognition catatonia,2
severe stages catatonia individual may need care­ ful supervision avoid selfharm harming others,2
potential risks mal­ nutrition exhaustion hyperpyrexia selfinflicted injury,2
catatonia associated another mental disorder catatonia specifier 29389 f061,2
clinical picture dominated three following symptoms 1,2
stupor ie psychomotor activity actively relating environment,2
catalepsy ie passive induction posture held gravity,2
waxy flexibility ie slight even resistance positioning examiner,2
mutism ie little verbal response exclude known aphasia,2
negativism ie opposition response instructions external stimuli,2
posturing ie spontaneous active maintenance posture gravity,2
mannerism ie odd circumstantial caricature normal actions,2
stereotypy ie repetitive abnormally frequent nongoaldirected movements,2
agitation influenced external stimuli,2
echolalia ie mimicking another’s speech,2
echopraxia ie mimicking another’s movements,2
coding note indicate name associated mental disorder recording name condition ie 29389 f061 catatonia associated major depressive dis­ order,2
diagnostic features catatonia associated another mental disorder catatonia specifier may used criteria met catatonia course neurodevelopmental psychotic bipo­ lar depressive mental disorder,2
